"TYPE","ANGLE","REACHABLE","PWEIGHT","AWEIGHT","DISTANCE","WEAKNESS","SCORE"
"Wood","0.282880290270968","0","0.132","0.0","0.502195181179589","0.8","3800"
"Wood","0.67806031772193","0","0.322","0.06","0.15","0.8","21830"
"Stone","0.687963728474625","1","0.138","0.0","0.452769256906871","0.2","9390"
"Wood","0.312053638087859","0","0.322","0.138","0.647610994347687","0.8","13550"
"Pig","0.266100596356229","0","0.64","0.196","0.0","1.0","16180"
"Ice","0.41867534801432","0","0.315","0.072","0.984123975929862","0.8","21240"
"Pig","0.219695962229874","0","1.96","0.06","0.0","1.0","22130"
"Wood","0.221006991155524","0","0.276","0.322","0.192093727122985","0.8","1870"
"Wood","0.677128863782691","0","0.276","0.198","0.592030404624627","0.8","16880"
"Wood","0.315679378979421","0","0.414","0.06","0.188679622641132","0.8","35850"
"Wood","0.675815253632273","0","0.414","0.06","0.188679622641132","0.8","15850"
"Ice","0.652811075706763","0","0.276","0.276","0.272946881279124","0.8","1200"
"Pig","0.299447349604007","0","0.64","0.196","0.44","1.0","11280"
"Wood","0.671712249653486","0","0.282","0.196","0.184390889145858","0.8","16440"
"Wood","0.697502833992361","1","0.282","0.196","0.184390889145858","0.8","12270"
"Ice","0.278710966245852","0","0.276","0.276","0.272946881279124","0.8","16020"
"Ice","0.237273782640965","0","0.114","0.495","0.304795013082563","0.8","11250"
"Stone","0.696558987440816","0","0.099","0.0","0.509901951359279","0.2","2170"
"Ice","0.605050441823123","1","0.174","0.0","0.846463230152379","0.8","2850"
"Ice","0.395090384273744","1","0.06","0.0","0.640312423743285","0.8","35200"
"Ice","0.209797532027351","0","0.06","0.0","0.640312423743285","0.8","15350"
"Stone","0.648737867445257","0","0.098","0.055","0.361247837363769","0.2","25780"
"Ice","0.672639951174185","1","0.322","0.0","0.472652091923859","0.8","1900"
"Ice","0.651897302022695","1","0.06","0.0","0.640312423743285","0.8","1120"
"Wood","0.292207350085224","0","0.322","0.184","0.169705627484771","0.8","37260"
"Wood","0.667221257092165","0","0.322","0.184","0.169705627484771","0.8","7260"
"Pig","0.286345402667523","0","0.64","0.196","0.0","1.0","16060"
"Ice","0.390840972746853","0","0.345","0.072","0.85146931829632","0.8","24060"
"Ice","0.23410208312286","1","0.322","0.184","0.292745623366089","0.8","22270"
"Ice","0.281849242848837","0","0.276","0.45","0.482597140480546","0.8","29540"
"Ice","0.603299661843394","1","0.276","0.45","0.482597140480546","0.8","16100"
"Stone","0.171619188028653","0","0.141","0.0","0.427551166528639","0.2","490"
"Pig","0.664974208903536","0","0.64","0.196","0.0","1.0","1480"
"Wood","0.293577535427913","0","0.322","0.078","0.230217288664427","0.8","35590"
"Stone","0.651897302022695","0","0.138","0.0","0.379473319220206","0.2","1140"
"Wood","0.22062861685037","0","0.23","0.46","0.191049731745428","0.8","2120"
"Stone","0.143289396676617","1","0.684","0.0","0.613921819126833","0.2","1190"
"Ice","0.670393693620977","1","0.198","0.0","0.532259335286851","0.8","35380"
"Stone","0.176718980957205","0","0.141","0.0","0.368781778291715","0.2","660"
"Wood","0.289959595141184","0","0.414","0.06","0.15","0.8","940"
"Stone","0.143289396676617","1","0.578","0.0","0.602079728939615","0.2","500"
"Stone","0.162079018555084","0","0.138","0.27","0.304795013082563","0.2","490"
"Ice","0.280488329875578","0","0.368","0.06","0.259615099714943","0.8","29100"
"Ice","0.618150757151163","0","0.138","0.06","0.452769256906871","0.8","17360"
"Ice","0.652811075706763","0","0.225","0.225","0.367151195013716","0.8","18390"
"Stone","0.648737867445257","0","0.098","0.06","0.361247837363769","0.2","25590"
"Stone","0.664974208903536","0","0.144","0.282","0.240208242989286","0.2","19760"
"Wood","0.66946729344133","0","0.23","0.276","0.184390889145858","0.8","1130"
"Stone","0.144514230090713","1","0.595","0.0","0.633482438588474","0.2","500"
"Stone","0.247188924293237","0","0.138","0.276","0.302324329156619","0.2","34950"
"Pig","0.683481387013172","0","1.96","0.196","0.0","1.0","33890"
"Pig","0.707052013107232","1","1.96","0.196","0.0","1.0","13890"
"Ice","0.63524895027703","0","0.322","0.06","0.531507290636732","0.8","2140"
"Stone","0.248102697977305","0","0.4805","0.0","0.662721661031236","0.2","35490"
"Stone","0.684787175817002","0","0.4805","0.0","0.662721661031236","0.2","4760"
"Wood","0.191666152834993","0","0.282","0.06","0.161245154965971","0.8","610"
"Stone","0.247188924293237","0","0.1265","0.276","0.311448230047949","0.2","24330"
"Ice","0.336063018261382","1","0.192","0.0","0.758023746329889","0.8","5040"
"Stone","0.64065041970113","0","0.6845","0.196","0.63285069329187","0.2","1330"
"Wood","0.291328502498372","0","0.414","0.184","0.0905538513813742","0.8","21450"
"Wood","0.637497576303111","0","0.184","0.072","0.914111590562115","0.8","1240"
"Stone","0.171619188028653","0","0.141","0.0","0.487647413609464","0.2","600"
"Pig","0.222871136217309","0","1.96","0.055","0.0","1.0","22460"
"Wood","0.369302937368051","0","0.138","0.374","0.908019823572151","0.8","12870"
"Ice","0.652811075706763","0","0.276","0.276","0.272946881279124","0.8","1190"
"Wood","0.666297471436509","0","0.161","0.189","0.698713102782537","0.8","12740"
"Wood","0.315679378979421","0","0.414","0.06","0.188679622641132","0.8","35160"
"Wood","0.166510073540674","0","0.414","0.06","0.188679622641132","0.8","15160"
"Ice","0.693380042096644","0","0.282","0.055","0.272946881279124","0.8","6100"
"Ice","0.619511670124422","1","0.063","0.06","0.581807528311554","0.8","28030"
"Ice","0.189763603075055","0","0.063","0.06","0.581807528311554","0.8","950"
"Wood","0.664974208903536","0","0.184","0.055","0.277308492477241","0.8","1590"
"Stone","0.284097606846955","1","0.135","0.0","0.255538646783613","0.2","32100"
"Stone","0.148665589541845","1","0.135","0.0","0.255538646783613","0.2","2100"
"Stone","0.176718980957205","0","0.138","0.0","0.368781778291715","0.2","660"
"Ice","0.415834118082287","1","0.072","0.0","0.620322496770833","0.8","4310"
"Wood","0.636149821016265","0","0.378","0.0","0.442718872423573","0.8","36260"
"Wood","0.240442232693678","0","0.378","0.0","0.442718872423573","0.8","6260"
"Stone","0.171619188028653","0","0.141","0.0","0.427551166528639","0.2","490"
"Wood","0.664974208903536","0","0.184","0.06","0.277308492477241","0.8","1620"
"Stone","0.643807837846511","0","0.1125","0.0","0.270185121722126","0.2","1770"
"Stone","0.651897302022695","0","0.207","0.0","0.379473319220206","0.2","38690"
"Stone","0.650560947365754","0","0.1645","0.0","0.436806593356831","0.2","34950"
"Stone","0.0261626495562976","1","0.1645","0.0","0.436806593356831","0.2","14950"
"Ice","0.42794668391382","0","0.06","0.0","0.633482438588474","0.8","3110"
"Pig","0.187532554343734","0","1.96","0.702","0.0","1.0","660"
"Ice","0.654145333394224","0","0.07","0.0","0.509901951359279","0.8","1220"
"Wood","0.221006991155524","0","0.282","0.329","0.191049731745428","0.8","1530"
"Wood","0.308429887324251","0","0.276","0.168","0.127279220613579","0.8","27100"
"Stone","0.597435628364707","0","0.126","0.0","1.00895986045036","0.2","600"
"Stone","0.702920211570213","0","0.132","0.276","0.280178514522438","0.2","1560"
"Stone","0.436479282859166","1","0.504","0.0","1.33645052284026","0.2","1940"
"Wood","0.317920715372209","0","0.282","0.0","0.212602916254693","0.8","36470"
"Wood","0.173840601648127","0","0.282","0.0","0.212602916254693","0.8","6470"
"Stone","0.286345402667523","1","0.2025","0.138","0.21","0.2","21100"
"Ice","0.366486018450475","1","0.12","0.0","1.07447661677674","0.8","1190"
"Stone","0.658227678992739","0","0.132","0.23","0.260192236625154","0.2","15870"
"Pig","0.299447349604007","0","0.81","0.055","0.0","1.0","35920"
"Pig","0.222871136217309","0","0.81","0.055","0.0","1.0","15920"
"Stone","0.202497166007639","0","0.15","0.315","0.261725046566048","0.2","770"
"Ice","0.598810492877602","1","0.065","0.0","0.705761999543756","0.8","18320"
"Wood","0.674885030547534","0","0.414","0.36","0.439317652729776","0.8","2560"
"Wood","0.191666152834993","0","0.23","0.0","0.161245154965971","0.8","13440"
"Pig","0.299447349604007","0","0.81","0.055","0.0728010988928052","1.0","36080"
"Stone","0.143289396676617","1","0.648","0.0","0.643272881443016","0.2","500"
"Ice","0.401535951690261","0","0.322","0.06","0.531507290636732","0.8","10250"
"Wood","0.666297471436509","0","0.115","0.161","0.39560080889705","0.8","4220"
"Wood","0.307565394264522","0","0.282","0.161","0.127279220613579","0.8","37200"
"Wood","0.287711091244447","0","0.282","0.161","0.127279220613579","0.8","17200"
"Wood","0.673956057629413","0","0.405","0.207","0.0905538513813742","0.8","35860"
"Wood","0.193897900767942","0","0.405","0.207","0.0905538513813742","0.8","15900"
"Ice","0.63524895027703","1","0.06","0.0","0.620322496770833","0.8","2140"
"Stone","0.171619188028653","0","0.141","0.0","0.427551166528639","0.2","490"
"Stone","0.655060634530997","0","0.1265","0.27","0.304630924234556","0.2","1510"
"Stone","0.699739109058834","0","0.1265","0.315","0.251793566240283","0.2","30530"
"Stone","0.280961775607229","0","0.1265","0.315","0.251793566240283","0.2","30530"
"Stone","0.701973384978613","0","0.132","0.405","0.310161248385416","0.2","21870"
"Stone","0.706102099232058","0","0.138","0.0","0.434165866921848","0.2","14320"
"Wood","0.66946729344133","0","0.23","0.168","0.184390889145858","0.8","1130"
"Wood","0.320694485330572","0","0.1","0.015","1.94756257922563","0.8","39100"
"Pig","0.333885135761115","1","0.81","0.144","0.25","1.0","6670"
"Ice","0.449275654247932","1","0.025","0.0","0.394081209904761","0.8","7040"
"Ice","0.34286876977209","0","0.264","0.253","0.226715680975093","0.8","6090"
"Ice","0.380996718307227","0","0.276","0.066","0.449444101084885","0.8","2590"
"Stone","0.446378317546199","1","0.504","0.0","0.892748564826626","0.2","7630"
"Ice","0.400679125717351","1","0.22","0.063","0.269258240356725","0.8","3710"
"Wood","0.621985412200659","0","0.23","0.11","0.265706605111728","0.8","2090"
"Ice","0.362758618684043","0","0.11","0.055","0.291204395571221","0.8","11210"
"Wood","0.628853658752331","0","0.23","0.025","0.311448230047949","0.8","1820"
"Stone","0.279398859576474","0","0.115","0.0","0.240416305603426","0.2","1680"
"Ice","0.373000688156349","0","0.276","0.066","0.468187996428785","0.8","7250"
"Ice","0.317014296695057","0","0.18","0.0","0.282311884269862","0.8","6190"
"Wood","0.629765923649216","0","0.28","0.242","0.311448230047949","0.8","6640"
"Ice","0.603186394968926","0","0.242","0.055","0.339705755029261","0.8","1110"
"Ice","0.609155595317157","0","0.253","0.06","0.37","0.8","8300"
"Wood","0.373000688156349","1","0.225","0.22","0.311448230047949","0.8","3420"
"Ice","0.603186394968926","0","0.276","0.121","0.37","0.8","2670"
"Stone","0.278014587799341","0","0.115","0.246","0.230867927612304","0.2","1090"
"Ice","0.394910503017839","0","0.253","0.03","0.320156211871642","0.8","13610"
"Pig","0.643516030793073","0","0.64","0.0","0.0","1.0","1080"
"Ice","0.670570123482938","0","0.286","0.055","0.32","0.8","1410"
"Ice","0.34286876977209","0","0.253","0.0","0.208806130178211","0.8","2080"
"Ice","0.292237938542681","1","0.242","0.18","0.310161248385416","0.8","6230"
"Ice","0.65038811594077","0","0.264","0.025","0.304795013082563","0.8","1060"
"Stone","0.239520848019101","1","0.115","0.132","0.465295604965274","0.2","480"
"Ice","0.438397377746678","1","0.22","0.081","0.631268564083465","0.8","6370"
"Ice","0.546887865603668","1","0.03","0.0","0.388329756778952","0.8","1530"
"Ice","0.607762061457319","0","0.11","0.055","0.313049516849971","0.8","7720"
"Ice","0.395562323523102","0","0.276","0.11","0.412310562561766","0.8","3560"
"Wood","0.621985412200659","0","0.23","0.1","0.256320112359526","0.8","6660"
"Wood","0.417357162759815","0","0.06","0.64","0.0854400374531753","0.8","12130"
"Ice","0.590362434679265","0","0.025","0.0","0.458911756223351","0.8","1000"
"Stone","0.267942330728321","0","0.1265","0.22","0.243515913237718","0.2","6400"
"Ice","0.600900016399467","0","0.121","0.025","0.376430604494374","0.8","7130"
"Wood","0.662767621636645","0","0.088","0.81","0.482700735445887","0.8","1040"
"Ice","0.313324953485202","0","0.242","0.276","0.148660687473185","0.8","1370"
"Ice","0.661416282641029","0","0.18","0.0","0.282311884269862","0.8","6100"
"Wood","0.667341767320508","0","0.23","0.025","0.246981780704569","0.8","1270"
"Stone","0.616923001327656","0","0.1265","0.066","0.478852795752515","0.2","8480"
"Ice","0.34286876977209","1","0.253","0.276","0.292061637330205","0.8","4240"
"Wood","0.603186394968926","0","0.055","0.0","0.120415945787923","0.8","7180"
"Ice","0.308759065863302","0","0.253","0.253","0.1552417469626","0.8","1110"
"Ice","0.613731911321635","0","0.322","0.066","0.36","0.8","1960"
"Stone","0.278492890922604","0","0.115","0.064","0.237697286480094","0.2","6290"
"Ice","0.595812313778055","0","0.242","0.066","0.241867732448956","0.8","7220"
"Ice","0.43768801104358","0","0.264","0.0","0.586941223633168","0.8","3090"
"Ice","0.663706222693432","1","0.12","0.0","0.26","0.8","2750"
"Ice","0.603186394968926","1","0.11","0.0","0.379473319220206","0.8","7180"
"Ice","0.379558463880039","0","0.264","0.088","0.440113621693308","0.8","2260"
"Wood","0.410124481464046","0","0.066","0.294","0.473814309619285","0.8","1670"
"Ice","0.598614703834977","0","0.11","0.055","0.360555127546399","0.8","3520"
"Wood","0.632057669271679","0","0.285","0.264","0.310644491340181","0.8","6930"
"Wood","0.318424572599852","0","0.23","0.088","0.243515913237718","0.8","1160"
"Stone","0.280785187054394","0","0.115","0.11","0.240416305603426","0.2","1250"
"Ice","0.3590686186672","0","0.704","0.06","0.310161248385416","0.8","15360"
"Ice","0.568214883406073","1","0.03","0.0","0.4891829923454","0.8","6970"
"Wood","0.56963252164275","0","0.066","0.231","0.544058820349418","0.8","3530"
"Ice","0.351683401826687","0","0.506","0.0","0.363455636907725","0.8","1140"
"Ice","0.658189847748676","0","0.143","0.104","0.277308492477241","0.8","1150"
"Ice","0.414462710761745","0","0.121","0.064","0.376430604494374","0.8","7920"
"Ice","0.34286876977209","0","0.286","0.242","0.218403296678416","0.8","6090"
"Wood","0.425356265004683","0","0.088","0.288","0.552177507691141","0.8","2850"
"Ice","0.661416282641029","0","0.121","0.0","0.291547594742265","0.8","1290"
"Ice","0.392677830946832","1","0.312","0.025","0.266833281282527","0.8","12390"
"Ice","0.317014296695057","0","0.276","0.08","0.403112887414927","0.8","1130"
"Wood","0.627942878943458","0","0.23","0.06","0.256320112359526","0.8","7300"
"Pig","0.553437262046078","0","0.81","0.0","0.0","1.0","9300"
"Wood","0.317014296695057","0","0.23","0.1","0.256320112359526","0.8","1130"
"Ice","0.60407703640642","0","0.242","0.0","0.347131099154196","0.8","1450"
"Stone","0.652677883288641","0","0.115","0.064","0.240416305603426","0.2","6160"
"Pig","0.314732731852396","0","0.64","0.299","0.0","1.0","1130"
"Pig","0.426804263669092","0","0.64","0.0","0.0","1.0","9180"
"Ice","0.654967065136805","0","0.253","0.025","0.148660687473185","0.8","6120"
"Ice","0.607762061457319","0","0.253","0.066","0.36","0.8","2660"
"Wood","0.413785152958827","0","0.055","0.64","0.100498756211209","0.8","9840"
"Wood","0.379558463880039","1","0.23","0.264","0.314006369362152","0.8","1520"
"Wood","0.369313737805285","1","0.336","0.22","0.311448230047949","0.8","7500"
"Stone","0.270234076350784","0","0.1265","0.22","0.243515913237718","0.2","11680"
"Ice","0.478985767992817","1","0.03","0.0","0.4891829923454","0.8","1960"
"Ice","0.378121101136151","0","0.242","0.055","0.276586333718787","0.8","7050"
"Ice","0.641671234004858","0","0.045","0.0","0.497694685525172","0.8","1810"
"Ice","0.607762061457319","0","0.276","0.055","0.37","0.8","1550"
"Wood","0.416675528555862","0","0.066","0.64","0.0894427190999916","0.8","11910"
"Ice","0.601788430265562","0","0.1","0.036","0.338378486313773","0.8","1120"
"Ice","0.434792303388562","1","0.242","0.0","0.587281874401041","0.8","4170"
"Wood","0.281689139482329","0","0.23","0.119","0.246981780704569","0.8","1360"
"Ice","0.672855876468328","1","0.242","0.06","0.231948270094864","0.8","7220"
"Ice","0.313858172551706","0","0.242","0.253","0.139283882771841","0.8","1170"
"Ice","0.446378317546199","0","0.072","0.0","0.5","0.8","7090"
"Wood","0.625182945665367","0","0.23","0.088","0.246981780704569","0.8","3500"
"Ice","0.582985703304943","0","0.22","0.0","0.316227766016838","0.8","1770"
"Ice","0.610051204583526","0","0.242","0.03","0.233452350598575","0.8","9410"
"Wood","0.651317655081315","0","0.055","0.03","0.142126704035519","0.8","6150"
"Wood","0.65038811594077","0","0.055","0.0","0.398246155034798","0.8","8470"
"Wood","0.722124335640199","1","0.055","0.0","0.398246155034798","0.8","8470"
"Pig","0.316142176446609","0","0.64","0.03","0.0","1.0","6210"
"Ice","0.617408432921584","0","0.253","0.264","0.202484567313166","0.8","7420"
"Ice","0.473889569020016","0","0.025","0.0","0.720277724214764","0.8","2850"
"Ice","0.603186394968926","0","0.242","0.066","0.37","0.8","2160"
"Wood","0.662767621636645","0","0.066","0.64","0.0854400374531753","0.8","6110"
"Wood","0.281689139482329","0","0.23","0.025","0.256320112359526","0.8","1180"
"Wood","0.418121362599538","0","0.06","0.64","0.0854400374531753","0.8","8360"
"Ice","0.678298705300651","1","0.09","0.0","0.651152823843988","0.4","3000"
"Ice","0.366931957249139","0","0.182","0.0","0.752396172239067","0.4","17820"
"Pig","0.374878558969473","0","1.69","0.0","0.01","1.0","6090"
"Ice","0.686695602235327","0","0.301","0.0","0.183575597506858","0.4","1100"
"Stone","0.304152168028296","0","0.561","0.0","0.379473319220206","0.1","5410"
"Stone","0.460132890852086","1","0.308","0.0","2.23544179078767","0.1","6440"
"Ice","0.356787053824539","1","0.09","0.0","0.752396172239067","0.4","6210"
"Stone","0.371786478956251","0","0.1075","0.0","0.192093727122985","0.1","3780"
"Ice","0.507028326364618","1","0.09","0.0","0.483735464897913","0.4","12840"
"Pig","0.19446150944668","0","0.49","0.252","0.0","1.0","5700"
"Ice","0.246904063506061","0","0.252","0.12","0.183575597506858","0.4","2220"
"Stone","0.441425761549968","0","0.105","0.169","0.34","0.1","7710"
"Stone","0.551164430500382","0","0.105","0.1","0.340147027033899","0.1","15170"
"Stone","0.365387118574286","1","0.2975","0.48","1.42790055676157","0.1","5090"
"Stone","0.696117500055262","0","0.215","0.0","0.17","0.1","8870"
"Stone","0.441425761549968","0","0.105","0.169","0.34","0.1","4950"
"Ice","0.252832596646952","0","0.21","0.09","0.240831891575846","0.4","2220"
"Ice","0.659030667367506","1","0.132","0.0","0.541479454827235","0.4","4160"
"Pig","0.360760115563686","0","1.69","0.11","0.0","1.0","16410"
"Ice","0.305662698895545","1","0.12","0.09","0.553624421426656","0.4","6940"
"Ice","0.0143485436928325","1","0.09","0.0","1.24619420637395","0.4","720"
"Stone","0.505475788950948","0","0.105","0.169","0.192093727122985","0.1","3200"
"Stone","0.681780984617633","1","0.1075","0.099","0.390512483795333","0.1","1810"
"Stone","0.70309072087845","1","0.105","0.0","0.256124969497314","0.1","6730"
"Stone","0.706578856567286","1","1.197","0.0","1.55322245670091","0.1","2990"
"Ice","0.747061810127141","1","0.09","0.0","0.73824115301167","0.4","1580"
"Stone","0.660487037933031","1","0.1075","0.1","0.44","0.1","3130"
"Stone","0.365387118574286","1","0.126","0.0","0.233238075793812","0.1","22710"
"Stone","0.704499456749519","0","0.129","0.0","0.2","0.1","700"
"Ice","0.552699738135998","1","0.1","0.0","0.518652099195598","0.4","4460"
"Stone","0.684239213414419","0","0.126","0.09","0.450111097397076","0.1","4520"
"Ice","0.0485516841720675","1","0.025","0.1","0.877268487978452","0.4","2410"
"Stone","0.224161474793436","1","0.084","0.0","0.264007575648882","0.1","5340"
"Stone","0.65409882833804","1","0.1075","0.12","0.51662365412358","0.1","1580"
"Ice","0.661495260919231","0","0.13","0.0","0.649384323802169","0.4","4890"
"Stone","0.558207594761783","0","0.168","0.121","0.192093727122985","0.1","4850"
"Pig","0.199359572735623","0","0.49","0.11","0.0","1.0","310"
"Ice","0.65309593649394","0","0.11","0.0","0.550272659687904","0.4","4910"
"Stone","0.367816485365566","1","0.189","0.0","0.224722050542442","0.1","5890"
"Stone","0.227641010200321","1","0.084","0.0","0.264007575648882","0.1","480"
"Stone","0.374878558969473","0","0.105","0.11","0.233238075793812","0.1","12210"
"Ice","0.237494944928668","0","0.72","0.11","0.180277563773199","0.4","14310"
"Pig","0.622003171175179","0","1.69","0.798","0.0","1.0","7720"
"Ice","0.332921865641452","1","0.099","0.0","0.649384323802169","0.4","6890"
"Stone","0.296764275905485","1","0.129","0.1","0.450111097397076","0.1","10470"
"Stone","0.674819187130844","1","0.2795","0.99","0.841189633792524","0.1","220"
"Stone","0.485130671677486","0","0.105","0.121","0.400499687890016","0.1","4070"
"Stone","0.306612073731176","1","0.215","0.0","0.493659801887899","0.1","9800"
"Stone","0.552699738135998","0","0.105","0.0","0.241867732448956","0.1","4450"
"Stone","0.558207594761783","0","0.105","0.11","0.192093727122985","0.1","2710"
"Ice","0.327418523596822","1","0.099","0.0","0.649384323802169","0.4","11920"
"Stone","0.374878558969473","0","0.105","0.0","0.184390889145858","0.1","10430"
"Stone","0.638297455342236","1","0.215","0.378","0.753126815350509","0.1","5260"
"Ice","0.552699738135998","1","0.12","0.0","0.512640224719052","0.4","4450"
"Ice","0.666421342902007","0","0.1","0.0","0.860058137569781","0.4","4020"
"Ice","0.328943439732405","1","0.12","0.0","0.647765389628066","0.4","11220"
"Stone","0.519605127894874","0","0.1075","0.121","0.401995024844836","0.1","7940"
"Stone","0.367816485365566","1","0.558","0.0","0.180277563773199","0.1","870"
"Ice","0.675838525206564","0","0.21","0.09","0.240831891575846","0.4","3840"
"Pig","0.363843518158359","0","1.69","0.12","0.0","1.0","15390"
"Ice","0.370906895375676","0","0.182","0.0","1.28003906190397","0.4","6000"
"Pig","0.590362434679265","0","1.69","0.924","0.0","1.0","2060"
"Stone","0.396077566098862","0","0.21","0.0","0.273130005674953","0.1","6950"
"Stone","0.286368632491252","0","0.105","0.09","0.390128184062623","0.1","3980"
"Stone","0.704499456749519","0","0.105","0.09","0.39","0.1","4490"
"Ice","0.557587340693614","1","0.11","0.0","0.503289181286465","0.4","4530"
"Ice","0.236041150429142","0","0.336","0.11","0.186010752377383","0.4","6870"
"Stone","0.220678995624102","0","0.4875","0.11","0.874642784226795","0.1","690"
"Ice","0.355890180824569","0","0.11","0.0","0.752396172239067","0.4","23400"
"Pig","0.698187695567924","0","0.49","0.258","0.0","1.0","7070"
"Stone","0.548724863298008","0","0.126","0.064","0.4","0.1","4290"
"Ice","0.664970330504728","0","0.09","0.0","0.55659680200303","0.4","4170"
"Ice","0.658024182904795","0","0.1","0.0","0.572450871254468","0.4","12870"
"Stone","0.61213381689986","1","0.105","0.0","0.233238075793812","0.1","6800"
"Stone","0.698187695567924","0","0.1075","0.215","0.91706052144883","0.1","1000"
"Ice","0.342412659306386","0","0.11","0.1","0.64007812023221","0.4","8750"
"Stone","0.603235724094515","1","0.126","0.0","0.233238075793812","0.1","3040"
"Stone","0.553607039012411","0","0.189","0.0","0.250599281722833","0.1","3480"
"Stone","0.295259873112417","1","0.1075","0.099","0.450111097397076","0.1","7920"
"Stone","0.558207594761783","0","0.21","0.121","0.208086520466848","0.1","5700"
"Ice","0.656565159558581","0","0.1","0.0","0.65924198895398","0.4","6110"
"Pig","0.696117500055262","0","0.49","0.11","0.0","1.0","6450"
"Pig","0.359867956443573","0","1.69","0.11","0.0","1.0","4300"
"Ice","0.648164913712419","0","0.099","0.0","0.42","0.4","1710"
"Pig","0.603235724094515","0","1.69","0.11","0.0","1.0","750"
"Ice","0.577489145264014","0","0.11","0.0","0.588557558782486","0.4","5070"
"Ice","0.519605127894874","0","0.11","0.196","0.494974746830583","0.4","2910"
"Ice","0.330196453170782","0","0.066","0.0","0.32","0.4","14780"
"Stone","0.344722138800365","0","0.121","0.48","0.295465734053883","0.1","1150"
"Stone","0.292207350085224","1","0.225","0.121","0.294278779391243","0.1","5780"
"Stone","0.308429887324251","0","0.225","0.121","0.294278779391243","0.1","5780"
"Stone","0.292207350085224","0","0.132","0.055","0.53","0.1","16540"
"Stone","0.648737867445257","0","0.1265","0.066","0.310161248385416","0.1","2030"
"Stone","0.0523998127491648","1","0.036","0.345","1.55206314304541","0.1","900"
"Pig","0.658227678992739","1","1.96","0.288","0.0","1.0","6850"
"Stone","0.649648730082969","1","0.0275","0.0","0.31","0.1","1080"
"Stone","0.633000296542928","0","0.132","0.055","0.53","0.1","5410"
"Ice","0.295825707410055","1","0.066","0.133","0.21095023109729","0.8","760"
"Ice","0.641994468190421","0","0.072","0.242","0.26","0.8","760"
"Ice","0.333274408520173","0","0.066","0.0","0.37","0.4","15560"
"Wood","0.668146326062447","0","0.25","0.108","0.158113883008419","0.8","390"
"Stone","0.357832797516086","1","0.46","0.0","0.3104834939252","0.2","2830"
"Stone","0.268350999841987","1","0.15","0.132","0.316227766016838","0.2","640"
"Wood","0.650560947365754","0","0.138","0.264","0.148660687473185","0.8","880"
"Ice","0.628503183022168","0","0.072","0.0","0.3","0.4","6700"
"Ice","0.67806031772193","0","0.072","0.264","0.280178514522438","0.8","950"
"Ice","0.336063018261382","0","0.066","0.0","0.37","0.8","13510"
"Ice","0.309810194961529","0","0.066","0.0","0.37","0.8","13510"
"Ice","0.336063018261382","0","0.055","0.0","0.38","0.4","21120"
"Stone","0.680304037770126","0","0.138","0.138","0.290688837074973","0.1","5120"
"Stone","0.291328502498372","0","0.138","0.072","0.3","0.1","8880"
"Stone","0.263850178983735","0","0.132","0.242","0.28","0.2","980"
"Stone","0.633000296542928","0","0.132","0.055","0.521536192416212","0.2","1170"
"Stone","0.309810194961529","1","0.132","0.264","0.317804971641414","0.1","11770"
"Stone","0.296700338156606","1","0.132","0.0","0.295465734053883","0.1","1780"
"Stone","0.6825463462311","0","0.132","0.12","0.28","0.2","1480"
"Stone","0.259349580298871","0","0.132","0.132","0.29","0.2","550"
"Stone","0.702920211570213","0","0.0275","0.0","0.524976189936267","0.1","12580"
"Ice","0.641556124454397","0","0.066","0.264","0.190262975904404","0.8","7450"
"Stone","0.701973384978613","0","0.0275","0.0","0.544058820349418","0.1","430"
"Stone","0.680304037770126","0","0.138","0.138","0.298328677803526","0.1","5890"
"Stone","0.664974208903536","0","0.132","0.115","0.28","0.2","6680"
"Stone","0.615423072763659","0","0.0275","0.0","0.566127194188726","0.2","1220"
"Stone","0.23410208312286","0","0.132","0.138","0.280178514522438","0.1","16380"
"Stone","0.247188924293237","0","0.138","0.35","0.316227766016838","0.1","6420"
"Pig","0.422940042562221","1","0.64","0.0","0.0","1.0","11590"
"Stone","0.287711091244447","0","0.132","0.055","0.526972485050216","0.1","1810"
"Stone","0.696558987440816","1","0.055","0.0","0.522015325445528","0.2","430"
"Stone","0.699739109058834","0","0.045","0.0","0.512445119012758","0.2","1000"
"Ice","0.686660718134233","0","0.055","0.0","0.38","0.4","870"
"Stone","0.629398679989075","0","0.141","0.055","0.134536240470737","0.1","5070"
"Ice","0.289959595141184","0","0.084","0.264","0.27","0.8","1250"
"Stone","0.249439052634246","0","0.132","0.138","0.280178514522438","0.1","140"
"Stone","0.316536181908256","0","0.0275","0.0","0.55659680200303","0.1","12210"
"Stone","0.326023036855957","0","0.1265","0.078","0.300832179129826","0.2","1010"
"Stone","0.29894543419369","0","0.132","0.055","0.521536192416212","0.2","11230"
"Stone","0.664974208903536","0","0.132","0.138","0.280178514522438","0.1","8460"
"Stone","0.673568913292943","0","0.138","0.055","0.34928498393146","0.1","250"
"Stone","0.67937138314963","0","0.141","0.132","0.304795013082563","0.2","11120"
"Stone","0.673956057629413","1","0.132","0.264","0.317804971641414","0.1","5470"
"Stone","0.251689681276577","0","0.141","0.138","0.304795013082563","0.1","1090"
"Ice","0.308429887324251","0","0.084","0.242","0.2","0.8","650"
